Emb_0,Emb_1,Emb_2,Emb_3,Emb_4,Emb_5,Emb_6,Emb_7,Emb_8,Emb_9,Emb_10,Emb_11,Emb_12,Emb_13,Emb_14,Emb_15,Emb_16,Emb_17,Emb_18,Emb_19,Emb_20,Emb_21,Emb_22,Emb_23,Emb_24,Emb_25,Emb_26,Emb_27,Emb_28,Emb_29,Emb_30,Emb_31,Emb_32,Emb_33,Emb_34,Emb_35,Emb_36,Emb_37,Emb_38,Emb_39,Emb_40,Emb_41,Emb_42,Emb_43,Emb_44,Emb_45,Emb_46,Emb_47,Emb_48,Emb_49,Emb_50,Emb_51,Emb_52,Emb_53,Emb_54,Emb_55,Emb_56,Emb_57,Emb_58,Emb_59,Emb_60,Emb_61,Emb_62,Emb_63,Emb_64,Emb_65,Emb_66,Emb_67,Emb_68,Emb_69,Emb_70,Emb_71,Emb_72,Emb_73,Emb_74,Emb_75,Emb_76,Emb_77,Emb_78,Emb_79,Emb_80,Emb_81,Emb_82,Emb_83,Emb_84,Emb_85,Emb_86,Emb_87,Emb_88,Emb_89,Emb_90,Emb_91,Emb_92,Emb_93,Emb_94,Emb_95,Emb_96,Emb_97,Emb_98,Emb_99,Emb_100,Emb_101,Emb_102,Emb_103,Emb_104,Emb_105,Emb_106,Emb_107,Emb_108,Emb_109,Emb_110,Emb_111,Emb_112,Emb_113,Emb_114,Emb_115,Emb_116,Emb_117,Emb_118,Emb_119,Emb_120,Emb_121,Emb_122,Emb_123,Emb_124,Emb_125,Emb_126,Emb_127
0.012966145,-0.09932408,-0.014579915,0.11024054,-0.08477953,0.02487861,0.16506003,0.0615804,0.15821287,-0.13995065,-0.12516038,-0.14155865,0.1514368,-0.10328718,-0.120051175,0.12125072,-0.07975884,-0.012608695,0.07097408,0.18384284,0.036524393,-0.10213897,0.1228619,0.08105723,0.08009824,-0.034681085,0.06171913,-0.058282435,-0.044659033,-0.031833157,0.08651833,-0.045011625,-0.047988765,0.051721558,0.10452932,-0.062196273,0.09695188,0.062431075,0.048459012,-0.10081909,-0.06650134,-0.017553708,-0.08400461,0.122000895,-0.037775673,0.08710521,0.139906,-0.08917475,-0.045629684,0.02241853,0.036312178,-0.0769159,0.063316636,0.03816925,-0.09491209,-0.101896934,-0.014097826,0.10603405,-0.037251305,-0.034520596,-0.09846711,-0.09031688,0.032950725,0.09925309,-0.0532356,0.073688455,0.029589783,0.04110488,0.0641066,-0.06749722,-0.11738022,0.1313985,-0.11785044,0.03539124,-0.10290164,-0.10714827,-0.041996557,0.15892941,-0.10816945,-0.090936184,-0.0718477,0.12235838,0.09995744,-0.10928071,0.0014347738,-0.016523216,0.02453059,-0.11122937,0.14311475,0.078891836,0.108254,-0.11112744,-0.077944845,-0.14359128,0.009993083,-0.049980346,0.04843078,0.04558376,0.17324084,-0.046255644,0.15378025,0.046130136,-0.1258614,0.05022198,0.00030243341,0.116227075,0.053695593,-0.050124444,-0.029816212,0.054702483,0.07041443,-0.08950124,0.04005926,-0.12761617,-0.0038713312,-0.039331168,0.09566122,0.004147776,0.02945886,0.07344798,0.055342574,0.039058503,0.076932654,-0.12188545,-0.11862267,-0.083478145,-0.1260275,0.13980289
0.07279114,-0.15608479,0.07813388,0.118562065,-0.121659845,0.097807825,0.16034345,0.037864823,0.13215303,-0.101228945,-0.09845846,-0.1083275,0.102104016,-0.09676682,-0.07686554,0.042511765,-0.13877678,-0.06633373,0.09395755,0.13504614,-0.043578215,-0.101186566,0.10380587,-0.003414701,0.123350374,-0.10980369,0.027356273,-0.15779833,-0.069061115,-0.06841295,0.043464154,0.05855649,-0.1099074,0.100117885,0.06934928,0.02476346,-0.006485977,0.12559131,0.12761614,-0.10971665,0.040281065,0.088742144,-0.036767747,0.046729907,-0.074729756,0.071838625,0.1281202,-0.074076965,0.09166356,-0.07827244,0.10334672,-0.12889333,-0.048747387,-0.0379643,0.0113601815,-0.03380642,0.002741018,0.007097878,-0.10731486,0.041319624,-0.072132975,-0.14543425,0.053012982,0.13730466,-0.14562495,-0.003590396,0.108878896,0.13215938,-0.005136078,-0.09404796,-0.04385379,0.071767785,-0.102792196,-0.044328697,-0.058918145,0.01084373,-0.06718108,0.091172606,-0.118429706,-0.054897785,0.008260114,-0.022449072,0.0026414343,-0.028495494,0.074343406,-0.07073699,-0.09562005,-0.002829405,0.07508395,0.09608169,0.037042413,-0.07146053,-0.11850288,-0.06488253,0.07872001,-0.10900772,0.07527619,0.07288285,0.14165378,0.060806487,0.10424036,0.1223842,-0.14717758,0.09714067,0.10336896,0.018534122,0.09241934,-0.07478099,-0.057134323,0.03365919,-0.0055192425,-0.09215516,-0.055174273,-0.09841063,-0.069611914,-0.06187384,0.07396613,-0.0048668855,-0.010768785,0.14240515,-0.09010015,0.06652593,0.15798701,-0.10189849,-0.1239161,-0.025458561,-0.1325848,0.07330726
-0.09228588,0.06783757,-0.023018394,-0.0583638,0.117989235,0.0180793,-0.18711382,-0.07711533,-0.025201175,0.02057438,0.11224408,0.1775016,-0.10805386,0.14575973,0.074608594,-0.023647755,0.08738654,-0.0032169914,-0.06588762,-0.07153871,0.0003955731,0.21319619,-0.12607057,0.028730348,-0.10606795,0.048486836,-0.08052251,0.15240033,0.08954061,0.07893915,-0.11913498,0.06315168,0.07238667,-0.07740782,-0.025559608,-0.048084263,-0.085126415,-0.09176374,-0.077718996,0.09748217,0.05264339,-0.037034232,0.00046541227,-0.18176611,-0.024511022,-0.09258359,-0.12729165,0.08926968,0.048217833,0.040051162,-0.020584878,0.12621015,0.008927866,-0.06012155,0.07221828,0.021797568,0.008471546,-0.14972603,0.0003624434,0.022486962,0.025062378,0.09685609,-0.0037451633,-0.08151634,0.104081504,-0.009936113,-0.035223152,-0.07826783,-0.0005068371,0.16576411,-0.015924513,-0.12349884,0.003111653,0.029801987,0.023272969,0.063505664,0.07782603,-0.10562876,0.13265367,0.054220833,0.0048259683,-0.05995489,-0.08338575,0.052951194,-0.054373335,-0.04020707,-0.0032901042,0.044052433,-0.122083046,-0.15423186,-0.10738061,0.066614,0.10897423,-0.009068463,-0.10906245,0.021167768,-0.07906489,-0.007657856,-0.16945325,-0.014746967,-0.07815739,-0.12977375,0.08607704,-0.05300758,-0.048116926,-0.069994785,-0.091987565,-0.007252484,0.046795364,-0.020834003,-0.04202751,0.13957483,-0.036006365,0.14405642,0.03523645,-0.04634253,-0.1974167,0.011429901,-0.041697774,-0.13700972,0.017314458,-0.043749787,-0.032488205,0.13449109,0.16991071,0.14491375,0.1583031,-0.10261193
0.008671529,-0.056780066,0.005139594,0.08781485,-0.09433797,0.032787416,0.14276017,0.06641072,0.12086113,-0.12251931,-0.09847561,-0.15017505,0.11857089,-0.08988185,-0.09985274,0.14044105,-0.052774616,-0.001152345,0.06993001,0.15240787,0.027244614,-0.120884225,0.1226913,0.10402774,0.09178203,-0.021405593,0.07853666,-0.06591372,-0.054346427,-0.02923613,0.10136945,-0.05842198,0.023621712,0.08070059,0.11587892,-0.04031798,0.07689405,0.059032,0.040673252,-0.13030729,-0.06862179,-0.060281247,-0.08561551,0.11941942,-0.03398917,0.110698044,0.13790679,-0.09012954,-0.08970715,-0.0010197301,0.03680884,-0.08707732,0.087885045,0.061767463,-0.13834257,-0.12195617,-0.022419626,0.084327996,-0.015439713,-0.031722464,-0.0841835,-0.08123614,0.03620648,0.09217818,-0.050623193,0.078781895,0.015255511,0.07483987,0.04519861,-0.11121871,-0.10205007,0.12901859,-0.11802964,0.014788587,-0.14064112,-0.097636305,-0.060996547,0.14522414,-0.14966787,-0.080144234,-0.03774948,0.096985824,0.10130982,-0.07925107,-0.005253523,-0.009257113,0.031086812,-0.09522194,0.1524462,0.09860354,0.12555118,-0.084190644,-0.060618438,-0.12965871,0.01632403,-0.061353296,0.08365468,0.03953508,0.13301878,-0.06251825,0.16886997,0.042460784,-0.111368924,0.06628528,0.0107887965,0.114661135,0.05019498,-0.036167562,-0.05299102,0.031445626,0.08501788,-0.07827131,0.03645462,-0.16251124,0.054952666,-0.035435647,0.117667735,0.0038782933,0.041473545,0.074585736,0.06660809,0.017093765,0.076050304,-0.14325632,-0.10447377,-0.106160216,-0.12697133,0.104368545
-0.019066455,-0.04805097,-0.023589725,0.09019411,-0.050347444,0.006564699,0.13062608,0.04867212,0.14424394,-0.1298188,-0.106001355,-0.14699377,0.1403602,-0.07724898,-0.11710547,0.1470733,-0.01685752,0.015888048,0.061948165,0.12333238,0.042096872,-0.11078245,0.094090864,0.11351304,0.058342814,0.00026849908,0.07331933,-0.027090454,-0.038029008,-0.030696744,0.1075186,-0.087247364,0.032998513,0.044205982,0.12022056,-0.07946795,0.12676466,0.030473052,-0.010752291,-0.12622656,-0.10102151,-0.07304809,-0.09755945,0.118469276,-0.006892852,0.12002467,0.12701291,-0.076829,-0.08949186,0.06307443,-0.008333196,-0.066005535,0.10433224,0.07914907,-0.13869481,-0.14369206,-0.015713518,0.09967501,-0.003677369,-0.038879223,-0.08191593,-0.05778801,0.029619418,0.08374085,-0.01694691,0.08455914,-0.011137664,0.029329935,0.058259424,-0.0855892,-0.12849233,0.1411855,-0.11345872,0.07276402,-0.13742267,-0.09571364,-0.037984934,0.14699577,-0.112138525,-0.089938164,-0.05050415,0.12058841,0.12960504,-0.10802852,-0.0029165966,-0.009129051,0.06887959,-0.11428352,0.13201277,0.06461948,0.14378956,-0.097569495,-0.07579056,-0.15391473,-0.007800983,-0.021213267,0.05496825,0.018948968,0.12377309,-0.079349205,0.15994152,0.028104883,-0.09132402,0.040220283,-0.04271975,0.13733879,0.042134263,-0.013900953,-0.040560234,0.038011953,0.088292904,-0.09352682,0.06929711,-0.15155007,0.066640474,-0.029940126,0.09376198,0.015919145,0.04250959,0.055818856,0.084282234,0.009997566,0.050837193,-0.13417609,-0.07321829,-0.10990051,-0.100860216,0.12778796
0.08670634,-0.07877892,0.098712355,-0.030204505,-0.0639834,0.059677538,0.0014463534,-0.026313603,-0.08342711,0.05699068,0.04495001,0.06236147,-0.063621856,-0.00811156,0.093320884,-0.13579717,-0.13057679,-0.08623736,-0.00034905478,-0.0048572817,-0.08934022,0.01874678,-0.0034345323,-0.10537647,0.05440938,-0.11261308,-0.0687021,-0.11981979,-0.00018710806,-0.0102173695,-0.09123937,0.15589973,-0.1715562,0.045152646,-0.08114858,0.10518949,-0.13349555,0.039840743,0.076302186,0.047574174,0.12917058,0.17366137,0.085874856,-0.08355207,-0.031502236,-0.07003908,-0.07626992,0.008268795,0.18490253,-0.11636606,0.09692403,-0.07287547,-0.18415554,-0.091738716,0.1755765,0.12731628,0.042271856,-0.09774258,-0.09020572,0.08317245,0.032645307,-0.05281891,0.0038297079,0.009942828,-0.060804322,-0.14641912,0.08271099,0.074357204,-0.06320455,0.011396798,0.12809584,-0.054574326,0.028114812,-0.10377835,0.12221461,0.12671462,-0.014347853,-0.08207986,-0.0035298176,0.06527184,0.05971477,-0.13224436,-0.13726582,0.13807915,0.08392067,-0.083357476,-0.14820156,0.12028854,-0.06697256,-0.023859162,-0.14685293,0.06087351,-0.027946606,0.151925,0.108591326,-0.05627232,-0.001516279,-0.008019072,0.010976872,0.14842926,-0.069470465,0.07279223,-0.022217952,0.03923322,0.110284865,-0.12673719,0.07150003,-0.05362774,0.0022961746,-0.016060425,-0.10464961,0.0544833,-0.12462501,0.083484136,-0.15540677,-0.009964791,-0.014950437,-0.0014917272,-0.03715499,0.060848273,-0.15465961,0.03352222,0.02664454,0.087295525,-0.070924796,0.06561114,-0.02676134,-0.056012668
0.10153508,-0.090269215,0.09047776,-0.009359439,-0.10295807,0.08505758,0.04331462,0.007787524,-0.0438632,0.029370803,0.008426701,0.021145944,-0.028141024,-0.047549136,0.050525736,-0.09831243,-0.13760613,-0.10403476,0.036654748,0.059721902,-0.09797658,-0.03300077,0.07787645,-0.1358267,0.10987712,-0.12336063,-0.046147767,-0.13152991,-0.033018317,-0.029210595,-0.038564917,0.13489307,-0.17195421,0.09483416,-0.06169207,0.13886137,-0.12935866,0.11583203,0.12425116,0.011052623,0.12522732,0.14142151,0.08273781,-0.030156674,-0.040921845,-0.017238343,-0.020922465,-0.014005839,0.1588345,-0.15307795,0.11576953,-0.09143928,-0.14361575,-0.09188545,0.13547908,0.10819981,0.039328564,-0.06414702,-0.097506605,0.08650128,0.014228624,-0.08826886,0.016351376,0.07029417,-0.12316972,-0.121654704,0.10254623,0.12301581,-0.07807232,-0.040097352,0.098607644,-0.037924945,0.010204347,-0.14190306,0.07830354,0.11515273,-0.05879553,-0.0533444,-0.050039843,0.05544831,0.075988844,-0.10844916,-0.10201564,0.12708017,0.09088529,-0.06255603,-0.1601426,0.09806853,-0.026464494,0.021909075,-0.094922416,0.03769915,-0.04143893,0.117221996,0.15196535,-0.08523647,0.029846275,0.041136198,0.044344265,0.119491905,-0.051114015,0.12042059,-0.06075878,0.063908555,0.14093256,-0.110685155,0.07787102,-0.05437728,-0.026919955,-0.015472763,-0.078784116,0.0029743141,-0.13518755,0.035281014,-0.15280537,-0.009895179,0.023022555,-0.0016486145,-0.047023166,0.09991071,-0.1719684,0.05443679,0.08706532,0.030864714,-0.07995443,0.054246906,-0.05460773,-0.042685457
0.0028542406,-0.1255235,0.025372664,0.098766044,-0.10604746,0.055659704,0.14395128,0.07862215,0.12733856,-0.14461933,-0.13996764,-0.10996409,0.1254612,-0.10190781,-0.10506647,0.10696937,-0.09442803,-0.010955763,0.08999201,0.18343492,0.021105388,-0.14422925,0.1609,0.077348195,0.085852526,-0.04171765,0.06646324,-0.06477807,-0.03603372,-0.040236317,0.11315899,-0.06060537,-0.030110426,0.072573796,0.12566261,-0.03192286,0.08301748,0.06614908,0.05657843,-0.087818444,-0.05951274,-0.019382149,-0.055718973,0.12241048,-0.029280476,0.09815991,0.109913446,-0.100178346,-0.009047285,0.013272532,0.035962828,-0.09699442,0.088933505,0.055596802,-0.08542397,-0.11131152,-0.0071917735,0.089437604,-0.057419125,-0.01723484,-0.07339438,-0.09331319,0.04143107,0.11224336,-0.087824605,0.042084355,0.04158776,0.07062459,0.03755696,-0.09355717,-0.12488772,0.122199066,-0.14417629,-0.00978954,-0.11170218,-0.08357511,-0.03477234,0.14714706,-0.15504816,-0.08018303,-0.04819673,0.075207144,0.087463774,-0.09716061,0.012058408,-0.031760048,-0.017192872,-0.07908681,0.1474282,0.10411877,0.1241399,-0.09304435,-0.09162675,-0.100654066,0.02823964,-0.08576086,0.07625555,0.058351267,0.13869147,-0.0365616,0.14806066,0.07664497,-0.112102516,0.05898476,0.011440415,0.12578453,0.070158616,-0.06446776,-0.056559138,0.052362125,0.04288354,-0.04631694,0.028641019,-0.11368264,0.019305708,-0.05656668,0.1397096,0.00146779,0.03897591,0.059203606,0.056945067,0.054932587,0.08368078,-0.12005285,-0.11658701,-0.086315185,-0.13337253,0.095082045
-0.08779263,0.120782025,-0.07555289,-0.07275869,0.12661406,-0.06819898,-0.13405704,-0.045807187,-0.07989426,0.06833687,0.0729137,0.10335658,-0.08237135,0.09572027,0.049953368,-0.04640149,0.13200663,0.084557824,-0.09924161,-0.13459451,0.058509674,0.14387318,-0.14115168,0.033051267,-0.15079018,0.11624517,-0.032799587,0.1389102,0.07818696,0.077702396,-0.07298396,-0.038064282,0.11270813,-0.13994879,-0.043925446,-0.061209183,0.03013673,-0.1427454,-0.14083673,0.10477327,-0.03671097,-0.0517046,0.018494045,-0.073466256,0.041823417,-0.12688318,-0.10548841,0.057334755,-0.053653225,0.104826085,-0.09357769,0.13864683,0.053670406,0.024979712,0.026580125,0.018807191,-0.027272075,-0.013777002,0.07951334,-0.048271712,0.039404508,0.13151668,-0.047930177,-0.14382012,0.13980475,0.034576412,-0.098908775,-0.12053853,0.035527326,0.13909908,-0.0012265637,-0.083360344,0.079893164,0.09747421,0.045343064,-0.018019507,0.103241675,-0.058482118,0.13373092,0.034956016,-0.06276383,0.03641986,0.0035491143,-0.0030760744,-0.083833724,0.043860894,0.09087418,-0.026098005,-0.10015608,-0.1045398,-0.06329331,0.038905352,0.11397358,0.032689624,-0.1335455,0.09506378,-0.095890425,-0.06876863,-0.13512161,-0.040396422,-0.105746485,-0.1346112,0.1154716,-0.09432388,-0.09770727,0.0041232514,-0.06697885,0.049089503,0.07584708,-0.023459317,-0.0014677044,0.10348582,0.06753494,0.12703349,0.07665966,0.026010595,-0.12142035,-0.012021093,0.003338554,-0.15236256,0.08829154,-0.060055237,-0.13318077,0.082817346,0.10590885,0.064681,0.14475766,-0.06299491
0.095263965,-0.086322136,0.08606233,-0.008161722,-0.06975619,0.070965074,0.0014892126,-0.0051084775,-0.058115456,0.06778981,0.04856125,0.07940479,-0.078492925,0.016711073,0.087829985,-0.10710676,-0.13856494,-0.12519358,-0.010878782,0.01356119,-0.107801676,-0.0053678905,0.02695778,-0.16614094,0.06689238,-0.10022558,-0.052244127,-0.11270531,-0.014398871,-0.018766703,-0.061510894,0.14721942,-0.14509998,0.051934537,-0.06511945,0.11685122,-0.11917665,0.11818121,0.10575319,0.030898621,0.16297382,0.1269673,0.08591901,-0.072213516,-0.0419622,-0.041340757,-0.015658662,0.016206788,0.15013908,-0.13987207,0.07985732,-0.04679718,-0.15563375,-0.09261218,0.18736881,0.09995282,0.024260994,-0.10823104,-0.09113929,0.086587034,0.02642523,-0.044971477,0.0019066661,0.049613025,-0.080205575,-0.107586704,0.121226326,0.11786145,-0.061573733,-0.02610563,0.13121396,-0.09051376,0.060936082,-0.16506065,0.0836079,0.15289536,-0.04220293,-0.088128574,0.007265991,0.07290522,0.07835738,-0.11805723,-0.0955347,0.11382434,0.07992271,-0.06879979,-0.13872094,0.09886956,-0.06910025,0.002355526,-0.10748563,0.057119317,-0.021374151,0.13435431,0.13033321,-0.074645735,0.033930615,0.025767453,0.027505651,0.1241734,-0.06657499,0.08393534,-0.060850706,0.039023414,0.109954484,-0.13908328,0.028719129,-0.040858995,0.010921421,-0.021849623,-0.10937148,0.03556846,-0.15708576,0.06339481,-0.1395004,-0.008143147,-0.012772743,-0.018786706,-0.049401075,0.09456918,-0.17996784,0.047766585,0.052340984,0.057708442,-0.02985301,0.091755405,-0.011261586,-0.034428384
0.1240681,-0.16743577,0.006608838,0.01628079,-0.09384703,-0.010254056,0.124644876,0.026017452,0.093486495,-0.039810672,-0.045549452,-0.08003406,0.11610751,-0.15373346,-0.06896237,0.033468828,-0.16560782,-0.084534295,0.07102209,0.16784729,-0.035409156,-0.091960624,0.18177804,-0.005624368,0.17369238,-0.07977452,0.034252882,-0.09494796,-0.023990063,-0.01266198,-0.009326381,0.046147045,-0.09618251,0.057491887,-0.007490315,0.04119575,0.051342703,0.13983004,0.18265736,-0.039911486,0.053664356,0.022417106,-0.066664785,0.11855072,-0.027305055,0.020621674,0.09572125,-0.065437384,-0.041806508,-0.11485806,0.074106574,-0.06080236,-0.1007787,0.00062870025,-0.02177545,-0.023386938,0.0072739054,0.0705858,-0.082283355,-0.014171529,-0.07684675,-0.13845104,-0.006448497,0.15764588,-0.1453995,0.010492408,0.08125033,0.15683532,0.03198113,-0.0616519,-0.0024093592,0.07815316,-0.09134385,-0.13357662,-0.029398315,-0.12478219,-0.07886722,0.0666332,-0.12863047,-0.020108832,-0.035263315,0.119509496,0.038466822,-0.014242548,-0.010660124,-0.044767592,-0.028957514,-0.02377895,0.1321165,0.10579506,0.05309347,-0.08321171,-0.036501,-0.03244757,0.104121976,-0.07927183,0.014245667,0.02808516,0.23855059,0.012409053,0.08656398,0.12690492,-0.11518489,0.07662888,0.11127273,0.0040759575,-0.026388297,-0.11367042,-0.03466096,0.021997722,-0.0027423606,-0.05039886,-0.092873536,-0.026202355,-0.17651302,-0.012833294,0.0856256,0.050593875,0.036273275,0.14711292,-0.051576685,0.08324139,0.11502203,-0.04576185,-0.16346689,-0.04964005,-0.113218464,0.14203113
0.05511455,-0.07686674,0.03453934,0.119407706,-0.008986197,0.090353474,0.17341366,-0.009160366,0.045622073,-0.04902754,-0.11596894,-0.036154117,0.06853172,-0.12337722,-0.13991037,0.11517672,-0.038199544,-0.03321151,-0.07712733,-0.029775724,0.03246874,-0.04961255,-0.11749956,0.11811657,0.044151083,0.082759485,-0.0045189923,-0.17220743,-0.032751366,-0.010983373,-0.07570299,0.2367486,0.24649489,-0.088232905,0.11311748,-0.061668444,0.1283103,-0.044592123,-0.043573543,-0.07332913,0.14276238,0.04341203,-0.10517209,-0.007912502,-0.119512655,-0.12937047,0.16346493,-0.050373975,-0.064977765,-0.061230063,0.09899912,-0.032700412,-0.04600581,-0.028636914,0.031166451,-0.19453967,-0.029962705,0.02136176,-0.10273981,0.025540337,-0.074086964,-0.029166179,0.041620985,-0.021181539,-0.032635216,0.04764059,0.0630866,0.0072838413,0.13120593,0.080468364,0.007714596,-0.05625923,-0.092839025,-0.013224635,-0.15674505,-0.08365281,0.13705105,0.03337227,0.070980646,-0.051442135,-0.22006784,0.05751978,0.046363294,-0.059879616,-0.020652147,-0.096562445,0.082437,-0.08935513,-0.0020840887,-0.014474571,0.03992234,-0.022798691,-0.031654183,-0.008156542,-0.039129514,-0.03802513,-0.01994739,-0.08355136,0.04490903,0.082194686,-0.041485947,-0.048846126,-0.11985737,-0.0375834,-0.011222291,0.018874347,0.09079909,-0.1195914,0.06840233,0.07838002,-0.039437287,0.15084553,-0.14840098,-0.027893512,0.0636125,-0.13725173,-0.04066176,0.024276441,0.017032573,0.19251394,0.07199707,-0.11045552,0.07050983,-0.10487299,-0.06885365,-0.027564833,0.100369886,0.1336351
-0.064348824,0.12254303,-0.056989986,-0.0944424,0.12503222,-0.06569668,-0.16112278,-0.064868696,-0.11721769,0.09515434,0.10817802,0.10777754,-0.119194135,0.102557376,0.06868839,-0.06561263,0.11765152,0.08945872,-0.10622361,-0.1598793,0.035548158,0.14310211,-0.15924866,0.0042936034,-0.1402068,0.09154675,-0.04320587,0.13034317,0.07750042,0.066693164,-0.08878412,-0.008746089,0.099615626,-0.1251209,-0.066431366,-0.032897774,-0.0034817804,-0.12946652,-0.09728435,0.10334289,-0.0020979817,-0.029661182,0.038526934,-0.096928746,0.04818848,-0.10231803,-0.11720529,0.07319373,-0.029817246,0.06905504,-0.0789762,0.11919935,0.0041809324,0.0060036406,0.038022365,0.048035793,-0.02100265,-0.04596385,0.08319502,-0.030487714,0.06365085,0.12641804,-0.036993973,-0.13062912,0.11664288,-0.0030064152,-0.07903266,-0.1313905,-0.004415141,0.122826144,0.0378625,-0.10616692,0.083866596,0.059063554,0.07148366,0.00392825,0.10089207,-0.09846049,0.14931655,0.049346462,-0.02529823,-0.020554354,-0.031804144,0.010706941,-0.06487331,0.049949005,0.059351075,0.03642074,-0.107089266,-0.09949641,-0.08167522,0.07120818,0.10286931,0.06290413,-0.09563811,0.10655399,-0.10493736,-0.075761475,-0.15640377,-0.0053959596,-0.110454276,-0.110616714,0.13916256,-0.0972079,-0.06162258,-0.030461904,-0.0805675,0.069665655,0.06829962,-0.028041948,-0.012762186,0.110059455,0.035862654,0.14556377,0.06512982,0.04499608,-0.12552232,-0.004619949,-0.005052009,-0.12180742,0.0487634,-0.06721867,-0.11949825,0.10966653,0.12521556,0.06844599,0.13313007,-0.10544098
0.050329346,-0.08387738,0.06892956,-0.06710698,0.0012316317,0.019195963,-0.029140875,-0.02431661,-0.08786832,0.13519539,0.08748062,0.11396413,-0.08269103,0.035695124,0.10879044,-0.1197896,-0.085009076,-0.058156576,-0.035267286,-0.06345933,-0.08268504,0.082570426,-0.02804754,-0.117783815,0.030051468,-0.05680085,-0.066834345,-0.07520055,0.055765886,0.035269074,-0.090050004,0.13566887,-0.14468838,-0.006595629,-0.086872175,0.08616576,-0.078147486,0.045092095,0.07906433,0.09671572,0.19517279,0.11467157,0.050231893,-0.09252469,-0.013276246,-0.085730016,-0.09623883,0.016843084,0.19660574,-0.14131977,0.005652333,0.03855841,-0.13930792,-0.0785087,0.18716773,0.14706619,0.009795923,-0.10894361,-0.055450138,0.03149372,0.035707418,-0.0154859265,-0.004817767,0.018371329,-0.053858783,-0.1475409,0.094712906,0.06735976,-0.028833326,0.04373276,0.098106675,-0.1414466,0.081048876,-0.11744854,0.13401856,0.11965501,-0.0030810873,-0.09411818,0.011676263,0.078676045,-0.011400184,-0.10786567,-0.10227843,0.13484415,0.010166731,-0.021336576,-0.16829123,0.16010591,-0.101080514,-0.021541717,-0.09713619,0.14092158,-0.020428395,0.1711146,0.07681904,-0.025945026,-0.0108606545,0.017684937,-0.036044464,0.12907849,-0.11560868,0.09480557,0.048010822,0.048153725,0.093132064,-0.13047199,-0.018261012,-0.07764716,0.03994597,-0.0021180906,-0.12689649,0.06602595,-0.12862188,0.13229088,-0.12047285,-0.034387182,-0.044485506,0.007217749,0.007281943,0.039976135,-0.13959174,-0.007985192,0.034715906,0.108753316,-0.021089774,0.09855406,0.0027084888,-0.067258336
0.06882681,-0.14483228,0.058064524,0.13432522,-0.112622604,0.109208256,0.16359118,0.05074118,0.091723464,-0.11698393,-0.10751859,-0.093274385,0.12612312,-0.118275754,-0.1044574,0.11532562,-0.08339721,-0.056601144,0.05175149,0.1348996,0.008285532,-0.13256963,0.12247653,0.047659505,0.07646002,-0.07843454,0.045516178,-0.11522501,-0.04701243,-0.055802997,0.07103831,0.08471598,-0.0006925453,0.080903105,0.13230704,-0.021598747,0.084227435,0.10392316,0.049051035,-0.10843736,0.050294723,0.017522486,-0.0878901,0.07947405,-0.0947774,0.041592475,0.13342296,-0.10914513,-0.0073626474,-0.058552377,0.08870959,-0.1083485,0.043359224,0.03255776,-0.05713367,-0.104665,0.0017712476,0.045887515,-0.10566095,0.034987193,-0.073154375,-0.10303293,0.10116131,0.09163101,-0.12057506,0.027882375,0.10452063,0.082567126,0.040472824,-0.05416187,-0.07495414,0.041016575,-0.12087288,-0.003289317,-0.15104766,-0.075139396,-0.009440871,0.12573378,-0.08634545,-0.086039014,-0.06536928,0.0702055,0.07158069,-0.06431743,0.030070495,-0.08994451,-0.008841502,-0.079833746,0.12970287,0.08010655,0.07989818,-0.059114758,-0.112019815,-0.09709542,0.09873701,-0.08537422,0.06057871,0.023994518,0.13264175,0.012739711,0.10575541,0.06550258,-0.18041018,0.06437556,0.04702487,0.05434553,0.08791158,-0.08394055,-0.028310157,0.06746226,0.027467668,-0.05042034,-0.041498758,-0.12315852,-0.0024853237,-0.087200835,0.10922151,0.023744565,0.041649085,0.17132445,-0.003098867,-0.0024227293,0.13756122,-0.13037404,-0.13656716,-0.08418837,-0.123027205,0.12622528
